Thời gian,Tiêu đề,URL,Nội dung
2024-01-11 07:02:00,"CTCK dự báo lợi nhuận ngành thép 2024: Hòa Phát hồi phục mạnh, bất ngờ với Hoa Sen",https://cafef.vn/du-lieu/hpg-1928418/ctck-du-bao-loi-nhuan-nganh-thep-2024-hoa-phat-hoi-phuc-manh-bat-ngo-voi-hoa-sen.chn,"2023 là một năm khó khăn đối với ngành thép khi sản lượng tiêu thụ thép thành phẩm trong nước sụt giảm do ảnh hưởng của nền kinh tế vĩ mô cũng như thị trường bất động sản. Tuy nhiên, theo báo cáo mới đây của SSI Research, kênh nội địa đã có những dấu hiệu phục hồi đầu tiền vào cuối năm 2023 khi sản lượng tiêu thụ từ tháng 9 đến tháng 11 đã tăng 13% svck sau khi giảm 20% svck trong 8 tháng đầu năm.
Bộ phận phân tích này kỳ vọng tổng sản lượng tiêu thụ thép sẽ phục hồi hơn 6% svck trong năm 2024, trong đó tiêu thụ nội địa dự kiến đạt mức tăng trưởng gần 7%. Mức tiêu thụ thép trong năm 2024 sẽ được hỗ trợ nhờ tình hình vĩ mô và thị trường bất động sản khởi sắc hơn. Trong chu kỳ trước, tiêu thụ thép xây dựng năm 2013 đã tăng khoảng 3% so với mức đáy năm 2012.
Hoạt động xuất khẩu cũng khởi sắc. SSI Research dự báo sản lượng xuất khẩu sẽ cải thiện trong quý đầu tiên, do chênh lệch giữa giá thép ở Bắc Mỹ và Châu Âu so với giá thép ở Việt Nam ngày càng gia tăng. Ngoài ra, Châu Âu kiểm soát chặt hơn việc nhập thép bán thành phẩm do Nga sản xuất trong năm 2024 cũng sẽ hỗ trợ xuất khẩu thép Việt Nam sang Châu Âu.
Trước đó trong năm 2023, SSI Research nhận thấy xuất khẩu thép của Việt Nam đã thể hiện khả năng cạnh tranh rất tốt trong bối cảnh xuất khẩu thép của Trung Quốc tăng mạnh. Trung Quốc đã xuất khẩu 83,5 triệu tấn thép trong 11 tháng đầu năm 2023, tăng 34,5% svck, đây là mức cao nhất trong nhiều năm qua.
Tuy nhiên, nếu xét theo tháng, sản lượng sản xuất thép của Trung Quốc gần như liên tục giảm từ mức đỉnh 95,7 triệu tấn trong tháng 3 xuống còn 76,1 triệu tấn trong tháng 11 do nhu cầu yếu và chi phí nguyên vật liệu tăng cao, trong khi biên lợi nhuận của các công ty thép đã giảm xuống mức thấp.
Sản lượng sản xuất của Trung Quốc sụt giảm cũng khiến sản lượng toàn cầu giảm từ 165 triệu tấn trong tháng 3 xuống còn 145,5 triệu tấn trong tháng 11. Tồn kho thép ở Trung Quốc đã giảm đáng kể trong những tháng gần đây, giúp giảm áp lực dư cung trên toàn cầu trong thời gian sắp tới.
SSI Research kỳ vọng giá thép có thể đã chạm đáy và sẽ phục hồi trong thời gian tới nhưng không kỳ vọng giá thép sẽ tang mạnh vì nhu cầu chung vẫn sẽ bị ảnh hưởng bởi nhu cầu yếu ở Trung Quốc do thị trường bất động sản chưa có nhiều khởi sắc. Mặt khác, sự gia tăng giá thép so với chi phí nguyên liệu đầu vào có thể thúc đẩy hoạt động sản xuất ở Trung Quốc quay trở lại.
Lợi nhuận có thể tăng trưởng cao trên nền thấp 2023
SSI Research kỳ vọng lợi nhuận của các công ty thép sẽ đạt mức tăng trưởng cao trong năm 2024 từ mức nền thấp năm 2023 nhờ sản lượng tiêu thụ cải thiện, đặc biệt là của Hòa Phát và Hoa Sen. Biên lợi nhuận gộp được dự báo sẽ tăng trở lại từ mức thấp trong nhiều năm do giá thép nhiều khả năng đã kết thúc xu hướng giảm của những năm trước.
Tăng trưởng lợi nhuận có thể cao hơn trong nửa đầu năm 2024 nhờ mức nền lợi nhuận thấp trong nửa đầu năm 2023. Xu hướng phục hồi có thể được duy trì sau năm 2024, mặc dù nhu cầu tiêu thụ và biên lợi nhuận vẫn còn khả năng biến động, vì vậy cổ phiếu thép thường phù hợp với nhà đầu tư có mức độ chấp nhận rủi ro cao.
Với Hòa Phát, SSI Research kỳ vọng lợi nhuận sẽ phục hồi 80% trong năm 2024 nhờ cả sản lượng tiêu thụ và biên lợi nhuận gộp đều cải thiện. Sản lượng tiêu thụ của công ty dự kiến sẽ tăng 11% trong năm 2024. Tỷ trọng kênh xuất khẩu trong doanh thu tăng lên sẽ giúp Hòa Phát chuyển mức tăng giá nguyên liệu sang giá bán thép dễ dàng hơn.
Bên cạnh đó, dự án mở rộng Dung Quất 2 dự kiến sẽ bắt đầu vận hành theo từng giai đoạn trong năm 2025 và 2026, được kỳ vọng sẽ thúc đẩy tăng trưởng dài hạn sau năm 2024.
Với Hoa Sen, lợi nhuận được SSI Research dự báo phục hồi mạnh trong năm 2024, với mức tăng hơn 20 lần so với mức nền thấp được thiết lập trong năm 2023 – mức thấp nhất kể từ năm 2006. Thị trường nội địa có thể phục hồi tốt hơn kênh xuất khẩu trong năm 2024. Dư nợ giảm xuống mức thấp 2,3x trong niên độ tài chính 2023, tương đương 0,22x vốn chủ sở hữu so với mức 35% của niên độ tài chính trước và mức cao nhất là 2,26x trong năm 2018.
Mặt khác, SSI Research đánh giá rủi ro chính là nhu cầu phục hồi chậm hơn dự kiến và biên lợi nhuận thấp hơn dự kiến do chi phí đầu vào tăng hoặc giá thép sụt giảm. Với mức lợi biên nhuận hiện tại đang ở mức thấp thì giá trị lợi nhuận tuyệt đối có thể có mức độ biến động khác mạnh theo biến động của giá bán và giá nguyên liệu đầu vào. Tuy nhiên, bộ phận phân tích cho rằng có rất ít khả năng lợi nhuận của công ty thép tiếp tục sụt giảm trong năm tới."
2024-01-10 15:51:00,"Đại gia thép Hòa Phát bán hơn 300 triệu quả trứng, ra mắt thêm trứng gà vỏ hồng",https://cafef.vn/du-lieu/hpg-1928250/dai-gia-thep-hoa-phat-ban-hon-300-trieu-qua-trung-ra-mat-them-trung-ga-vo-hong.chn,"Ngày 10-1, Công ty TNHH Gia cầm Hòa Phát (thành viên tập đoàn Hòa Phát) công bố sản xuất và tiêu thụ trứng sạch của công ty năm 2023 đã vượt 300 triệu quả, vượt 10% kế hoạch năm và tăng hơn 17% so với năm 2022.
Năm 2016, khi tham gia vào lĩnh vực kinh doanh trứng gia cầm, Tập đoàn Hòa Phát đặt mục tiêu đến năm 2025 đạt 300 triệu quả trứng gà/năm. Như vậy, tập đoàn đã đạt mục tiêu đề ra trước 2 năm.
Theo Công ty TNHH Gia cầm Hòa Phát, hiện sản phẩm trứng gia cầm của công ty đã phủ sóng rộng khắp các siêu thị, trường học, bếp ăn, KCN, nhà hàng, khách sạn, tổ hợp nghỉ dưỡng… Ngoài ra, trứng gà Hòa Phát bước đầu đã được xuất khẩu sang một số quốc gia như Lào, Campuchia
Tháng 8-2023, công ty triển khai thêm giống Hy-Line Sonia, gà đẻ trứng hồng, nhập khẩu từ Mỹ. Ông Lê Tuấn Anh, Giám đốc Công ty TNHH Gia cầm Hòa Phát, cho biết đây là giống gà có tỷ lệ đẻ vượt trội, khả năng sinh tồn cao, tiêu tốn thức ăn thấp, thể trạng gà duy trì tốt trong suốt chu kỳ sinh sản, mang lại giá trị kinh tế cao.
Trứng gà vỏ hồng Hòa Phát Smile
Đầu năm 2024, Công ty chính thức cung cấp ra thị trường dòng sản phẩm trứng gà vỏ hồng mang tên ""Hòa Phát Smile"". Trứng có màu kem hồng, 100% thành phần là trứng gà tươi ngon, giàu dinh dưỡng. Mặc dù kích thước quả trứng có phần nhỏ hơn trứng gà HPE nhưng lòng đỏ to hơn, phù hợp với thị hiếu người tiêu dùng Việt Nam. Chất lượng trứng được quản lý chặt chẽ bởi quy trình khép kín từ trang trại cho đến thành phẩm bán cho khách hàng.
Với phương châm ""Gà hạnh phúc, trứng tươi ngon"", trứng gà Hoà Phát Smile đáp ứng đủ tiêu chí 3 không: Không dư lượng kháng sinh, không hormone tăng trưởng, không samonella. Trứng có hàm lượng dinh dưỡng cao, chứa 11-15% protein, 7-14% lipit, 300-550mg/kg lượng canxi, đạt 40-60g khối lượng mỗi quả."
2024-01-08 10:40:00,"Sản lượng thép của Hòa Phát trong tháng 12/2023 cao nhất 21 tháng, tiếp tục tăng giá bán",https://cafef.vn/du-lieu/hpg-1926915/san-luong-thep-cua-hoa-phat-trong-thang-122023-cao-nhat-21-thang-tiep-tuc-tang-gia-ban.chn,"Tháng 12/2023, Tập đoàn Hòa Phát (mã chứng khoán: HPG) đã sản xuất 648.000 tấn thép thô, tăng 4% so với tháng trước. Bán hàng các sản phẩm thép cuộn cán nóng (HRC), thép xây dựng và phôi thép đạt 760.000 tấn, tăng 7%. Trong đó, thép xây dựng, thép chất lượng cao là 462.000 tấn, tăng 13% so với tháng 11 vừa qua. Đây cũng là sản lượng bán thép cao nhất của tập đoàn này kể từ tháng 3/2022.
Theo phía Hòa Phát, trong tháng cuối năm, thép xây dựng và thép chất lượng cao các loại ghi nhận mức cao nhất từ đầu năm và 20 tháng trở lại đây. Thị trường trong nước bao gồm cả khu vực dân dụng và dự án đầu tư công có tín hiệu khả quan hơn sau thời gian dài trầm lắng. Sản phẩm thép xây dựng Hòa Phát đã được sử dụng trong dự án sân bay quốc tế Long Thành, sân bay Điện Biên mở rộng, dự án cải tạo nâng cấp sân bay Tân Sơn Nhất, cao tốc Bắc – Nam,…
Đối với thị trường xuất khẩu, Hòa Phát đã xuất khẩu 113.000 tấn thép xây dựng, thép chất lượng cao để làm thép rút dây, lõi que hàn. Thị trường xuất khẩu thép gồm 30 quốc gia vùng lãnh thổ như Canada, Hàn Quốc, Nhật Bản, Singapore, Úc, Srilanka.
Ngoài thép cuộn chất lượng cao, Tập đoàn còn xuất khẩu 103.000 tấn HRC, đóng góp gần 40% tổng sản lượng bán hàng thép cuộn cán nóng của Hòa Phát trong tháng. Sản phẩm hạ nguồn HRC là ống thép, tôn mạ đạt lần lượt 68.000 tấn và 24.000 tấn.
Lũy kế cả năm 2023, Hòa Phát đã sản xuất 6,7 triệu tấn thép thô, giảm 10% so với năm 2022. Sản lượng bán hàng các sản phẩm thép HRC, thép xây dựng, thép chất lượng cao và phôi thép đạt 6,72 triệu tấn, giảm 7%.
Trong đó, thép xây dựng, thép chất lượng cao đạt 3,78 triệu tấn, giảm 11% so với cùng kỳ năm trước. Thép cuộn cán nóng HRC ghi nhận mớc gần 2,8 triệu tấn, tăng 6% với với năm 2022. Kết thúc năm, Hòa Phát đã cung cấp 685.000 tấn ống thép, giảm 9% so với năm 2022. Tôn mạ các loại đạt tương đương năm trước đó khi đạt 329.000 tấn.
Tập đoàn hiện có công suất thép thô 8,5 triệu tấn/năm, lớn nhất Việt Nam và khu vực Đông Nam Á. Hòa Phát dẫn đầu thị phần tại Việt Nam về thép xây dựng, ống thép, Top 5 nhà sản xuất tôn mạ lớn nhất, và là doanh nghiệp Việt Nam duy nhất sản xuất được thép HRC, cáp thép dự ứng lực và nhiều loại thép chất lượng cao khác.
Không chỉ công bố sản lượng tăng cao, ngày 6/1 Hòa Phát còn thông báo đến quyết định tiếp tục tăng giá bán thép. Cụ thể, giá thép cây tăng 200.000 đồng/tấn, thép cuộn xây dựng tăng 200.000 đồng/tấn từ ngày ra thông báo. Phạm vi áp dụng là thị trường miền Bắc. Trong tháng 12/2023 công ty này cũng đã 3 lần tăng giá thép."
2023-12-28 00:00:00,HPG: Nghị quyết HĐQT về việc thông qua giao dịch với bên có liên quan,https://cafef.vn/du-lieu/hpg-1922351/hpg-nghi-quyet-hdqt-ve-viec-thong-qua-giao-dich-voi-ben-co-lien-quan.chn,
2023-12-23 07:49:00,"Con các tỷ phú Phạm Nhật Vượng, Hồ Hùng Anh, Trần Đình Long đang sở hữu bao nhiêu cổ phiếu công ty của bố mẹ?",https://cafef.vn/du-lieu/hpg-1918607/con-cac-ty-phu-pham-nhat-vuong-ho-hung-anh-tran-dinh-long-dang-so-huu-bao-nhieu-co-phieu-cong-ty-cua-bo-me.chn,"Tỷ phú Phạm Nhật Vượng có 3 người con là Phạm Nhật Quân Anh, Phạm Nhật Minh Hoàng và Phạm Nhật Minh Anh và có 1 người con dâu Bùi Lan Anh. Tuy nhiên đến hiện nay, mới chỉ có Phạm Nhật Quân Anh (SN 1993) lộ diện và sở hữu cổ phiếu VIC.
Cụ thể, ngày 22/12 mới đây, Phạm Nhật Quân Anh vừa công bố hoàn tất mua vào 150.000 cổ phiếu VIC theo chương trình lựa chọn cho người lao động (ESOP).
Giao dịch được thực hiện vào ngày 21/12/2023. Với giá đóng cửa phiên 22/12 của cổ phiếu VIC là 43.150 đồng/cp, giá trị số cổ phiếu Phạm Nhật Quân Anh đang sở hữu là gần 6,5 tỷ đồng. Đây là lần đầu tiên Phạm Nhật Quân Anh mua vào cổ phiếu Vingroup.
Phạm Nhật Quân Anh (bên trái) - Con trai tỷ phú Phạm Nhật Vượng
Cùng ngày 22/12, con gái của Chủ tịch Techcombank Hồ Hùng Anh - Hồ Minh Anh cũng công bố đã hoàn tất mua vào gần 72,1 triệu cổ phiếu TCB theo phương thức giao dịch thỏa thuận. Giao dịch được thực hiện từ ngày 8/12 - 20/12. Trước giao dịch, Hồ Minh Anh không sở hữu cổ phiếu TCB. Sau giao dịch, con gái Chủ tịch Hồ Hùng Anh nâng tỷ lệ sở hữu tại ngân hàng lên 2,049%.
Đây là số cổ phiếu Hồ Minh Anh mua lại từ bà nội của mình, bà Nguyễn Thị Thanh Tâm, mẹ của ông Hồ Hùng Anh. Theo đó, bà Tâm đã bán ra toàn bộ hơn 174 triệu cổ phiếu bà đang sở hữu và 3 người con của ông Hồ Hùng Anh cũng đã mua vào số lượng cổ phiếu tương đương.
Trước đó, Hồ Thủy Anh (SN 2001) đã hoàn tất mua vào hơn 67,68 triệu cổ phiếu TCB, nâng lượng nắm cổ phiếu TCB giữ từ 104,66 triệu đơn vị lên 172,34 triệu đơn vị, tương ứng 4,9% vốn điều lệ Techcombank.
Và Hồ Anh Minh (SN 1995) cũng mua vào thành công hơn 34,38 triệu cổ phiếu TCB, nâng lượng cổ phiếu sở hữu tại Techcombank lên 172,34 triệu đơn vị, tương đương 4,9% vốn điều lệ ngân hàng.
Sở hữu số cổ phiếu trị giá hơn 5.000 tỷ, Hồ Anh Minh và Hồ Thủy Anh cùng lọt vào top 30 người giàu nhất sàn chứng khoán Việt Nam.
Tỷ phú Trần Đình Long có 1 người con gái tên Trần Huyền Linh và 1 người con trai tên Trần Vũ Minh. Hồi đầu tháng 11, Trần Vũ Minh (SN 1996) - con trai của Chủ tịch Trần Đình Long đã hoàn tất nhận chuyển nhượng gần 42,9 triệu cổ phiếu HPG từ bố mẹ. Sau giao dịch, Trần Vũ Minh đang sở hữu hơn 133,63 triệu cổ phiếu HPG, có giá trị hiện tại khoảng 3.615 tỷ đồng.
Nguyễn Phước Hùng Anh Victor - con trai của nữ tỷ phú Nguyễn Thị Phương Thảo đang sở hữu 69.145 cổ phiếu VJC, có giá trị khoảng 7,34 tỷ đồng. Trong lần hiếm hoi xuất hiện công khai trên các phương tiện thông tin đại chúng, Nguyễn Phước Hùng Anh Victor được giới thiệu là Co-founder của startup Swift 247. Đây là công nghệ cung cấp dịch vụ chuyển phát siêu tốc thông qua đường hàng không và đang là công ty con của CTCP Hàng không Vietjet.
Nguyễn Phước Hùng Anh Victor - con trai của nữ tỷ phú Nguyễn Thị Phương Thảo
Tỷ phú Nguyễn Đăng Quang có 3 người con là Nguyễn Yến Linh, Nguyễn Thùy Linh, Nguyễn Đăng Linh và con rể Stephen Truong. Trong đó, chỉ có con gái Nguyễn Thùy Linh sở hữu 233 cổ phiếu MSN, giá trị gần 15 triệu đồng. Thực tế, tỷ phú Nguyễn Đăng Quang cũng chỉ sở hữu trực tiếp 18 cổ phiếu MSN và chủ yếu là sở hữu gián tiếp thông qua CTCP Masan. Trong gia đình ông Quang, vợ ông Quang - bà Nguyễn Hoàng Yến là người sở hữu trực tiếp nhiều cổ phiếu nhất với gần 50,9 triệu cổ phiếu.
Sự nghiệp của tỷ phú Trần Bá Dương gắn liền với Tập đoàn Trường Hải (THACO), đồng thời, ông cũng đang làm Chủ tịch HĐQT của một doanh nghiệp trên sàn là CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai (HAGL Agrico - HNG). Ông có 3 người con là Trần Viên Ngọc Trân, Trần Viên Ngọc Oanh và Trần Bá Trường Hải đều không sở hữu cổ phiếu HNG nào.
Hiện nay, Trần Viên Ngọc Trân đang là người mẫu, influencer được chú ý trong giới thời trang cao cấp. Còn Trần Viên Ngọc Oanh đang là Phó Tổng giám đốc Thiso Retail, công ty vận hành kinh doanh mảng bán lẻ của Thaco."
2023-12-23 00:01:00,"Cổ phiếu Hòa Phát trở lại vị trí số 1 trong danh mục của “siêu cá mập” quy mô 1,7 tỷ USD",https://cafef.vn/du-lieu/hpg-1918409/co-phieu-hoa-phat-tro-lai-vi-tri-so-1-trong-danh-muc-cua-sieu-ca-map-quy-mo-17-ty-usd.chn,"Theo báo cáo cập nhật mới nhất, cổ phiếu Hòa Phát (mã HPG) đã vươn lên trở thành khoản đầu tư lớn nhất trong danh mục của Vietnam Enterprise Investments Limited (VEIL) - Dragon Capital (NAV 1,7 tỷ USD) tại ngày 14/12 với tỷ trọng 9,14%. Đây là lần đầu tiên cổ phiếu HPG trở lại vị trí này sau 2 năm.
Thời điểm cuối năm 2021, cổ phiếu HPG chiếm đến hơn 12% NAV của VEIL. Tuy nhiên, quỹ ngoại này đã miệt mài bán ròng cổ phiếu đầu ngành thép trong năm ngoái. Hòa Phát thậm chí còn rớt ra khỏi top 10 khoản đầu tư lớn nhất danh mục của quỹ trong nửa đầu tháng 11 năm ngoái. Khi đó, VEIL chỉ nắm chưa đến 78 triệu cổ phiếu HPG.
Quỹ ngoại này sau đó đã trở lại gom mạnh cổ phiếu HPG, đặc biệt trong giai đoạn từ đầu tháng 12 năm ngoái đến giữa tháng 1/2023. Tại ngày 14/12, khoản đầu tư của VEIL vào Hòa Phát có giá trị khoảng 156 triệu USD, tương ứng khối lượng nắm giữ khoảng 140 triệu cổ phiếu. Ước tính, quỹ ngoại này đã mua ròng 62 triệu cổ phiếu HPG trong khoảng hơn một năm qua.
Với vị thế đầu ngành cùng quy mô giao dịch lớn, không chỉ VEIL, Hòa Phát còn là lựa chọn ưa thích của nhiều quỹ ngoại lớn như VinaCapital, LionGlobal Vietnam Fund... Bên cạnh đó, cổ phiếu này cũng thường xuyên nằm trong các rổ chỉ số quan trọng như VN30, MVIS Vietnam Local Index, FTSE Vietnam Index, FTSE Vietnam 30 Index,... và đương nhiên sẽ có tỷ trọng nhất định trong danh mục của các ETF lớn như Fubon ETF, V.N.M ETF, FTSE Vietnam ETF,...
HPG từng có giai đoạn 9 tháng liên tiếp (từ tháng 11/2022 đến tháng 7/2023) được khối ngoại mua ròng mạnh. Mặc dù xu hướng đã đảo chiều trong những tháng gần đây nhưng cổ phiếu đầu ngành thép vẫn là cái tên được mua ròng mạnh nhất thị trường tính từ đầu năm 2023 đến nay với giá trị gần 3.000 tỷ đồng.
Những dấu hiệu hồi phục ngày càng rõ ràng
Hòa Phát hiện là tập đoàn sản xuất công nghiệp hàng đầu Việt Nam, hoạt động trong 5 lĩnh vực bao gồm Gang thép (thép xây dựng, thép cuộn cán nóng), Sản phẩm thép (ống thép, tôn mạ kẽm, thép dây cán nóng, vỏ container và thép dự ứng lực), Nông nghiệp, Bất động sản, Điện máy gia dụng.
Sản xuất thép là lĩnh vực cốt lõi, chiếm tỷ trọng 90% doanh thu và lợi nhuận của tập đoàn. Với công suất trên 8,5 triệu tấn thép thô/năm, Hòa Phát là nhà sản xuất thép lớn nhất khu vực Đông Nam Á. Tập đoàn nắm giữ thị phần số 1 Việt Nam về thép xây dựng, ống thép, top 5 nhà sản xuất tôn mạ lớn nhất Việt Nam.
Hòa Phát đang có tổng cộng 7 lò cao luyện thép, gồm 4 lò ở Dung Quất và 3 lò ở Hải Dương với công suất sản xuất thép thô đạt 8,5 triệu tấn/năm. Ngoài ra, Hòa Phát còn 1 lò điện tại Hưng Yên để sản xuất thép từ phế liệu, công suất 400.000 tấn thép/năm. Sau khi chạm đáy vào đầu năm 2023, sản lượng bán hàng của Hòa Phát đang có sự hồi phục ngày càng rõ rệt trong những tháng gần đây.
Tháng 11/2023, Hòa Phát đã sản xuất 623.000 tấn thép thô, tương đương tháng trước. Sản lượng bán hàng các sản phẩm thép cuộn cán nóng (HRC), thép xây dựng, thép chất lượng cao, phôi thép đạt 709.000 tấn, tăng 12% so với tháng 10 và tăng 60% so với cùng kỳ năm trước. Đây là mức sản lượng bán cao nhất của tập đoàn trong 20 tháng.
Lũy kế 11 tháng, Hòa Phát đã sản xuất hơn 6 triệu tấn thép thô, giảm 14% so với cùng kỳ 2022. Sản lượng bán hàng các sản phẩm thép đạt 5,96 triệu tấn, giảm 10% so với cùng kỳ năm ngoái. Trong đó, thép xây dựng, thép chất lượng cao đạt 3,3 triệu tấn, giảm 15% so với 11 tháng 2022. Hoạt động xuất khẩu các loại thép này đóng góp 695.000 tấn, giảm 37%. Phôi thép cung cấp cho thị trường trong nước và xuất khẩu là 109.000 tấn.
Không chỉ sản lượng, giá bán thép xây dựng trong nước cũng đang có xu hướng hồi phục trở lại từ cuối tháng 11 sau 19 lần điều chỉnh giảm liên tiếp. Theo đánh giá của VCBS, sự phục hồi của giá thép trong những tuần gần đây chủ yếu do giá đầu vào tăng cao và những kỳ vọng ngắn hạn đối với thị trường thép Trung Quốc đã tác động phần nào đến giá thép Việt Nam.
Về triển vọng giai đoạn 2024-25, VNDirect đánh giá Hòa Phát đang có nhiều yếu tố hỗ trợ tích cực. CTCK này dự báo doanh thu của tập đoàn năm 2024 sẽ đạt 130.145 tỷ đồng (tăng 11% so với năm 2023) và lợi nhuận ròng đạt 14.202 tỷ đồng (tăng 120% so với năm 2023). Sang năm 2025, lợi nhuận ròng của doanh nghiệp đầu ngành thép có thể đạt 23.316 tỷ đồng.
Tương tự, SSI Research mới đây cũng đã điều chỉnh tăng dự báo lợi nhuận năm 2024 của Hòa Phát lên 11.200 tỷ đồng (tăng 82% so với năm 2023), chủ yếu do điều chỉnh tăng ước tính sản lượng tiêu thụ. Theo đó, SSI Research giả định sản lượng tiêu thụ thép xây dựng và HRC của Hòa Phát năm 2024 sẽ lần lượt đạt 4,24 triệu tấn và 2,9 triệu tấn (tăng 15,3% và 4,7% so với năm 2023)."
2023-12-21 14:50:00,Hòa Phát tăng giá thép bán lẻ lần thứ 3 trong tháng 12,https://cafef.vn/du-lieu/hpg-1917629/hoa-phat-tang-gia-thep-ban-le-lan-thu-3-trong-thang-12.chn,"Tập đoàn Hòa Phát (mã chứng khoán: HPG) ngày 19/12 thông báo đến các đại lý quyết định tăng giá bán do tình hình giá phôi thép, nguyên vật liệu đầu vào tăng. Cụ thể, giá thép cây tăng 100.000 đồng/tấn, thép cuộn xây dựng tăng 150.000 đồng/tấn từ ngày ra thông báo. Phạm vi áp dụng là thị trường miền Bắc.
Đây là lần thứ 3 Hòa Phát - nhà sản xuất chiếm thị phần lớn nhất tại thị trường Việt Nam tăng giá bán. Ngày 11/12, Hòa Phát đã điều chỉnh tăng giá sản phẩm so với mức hiện tại với thép cây các loại (từ D12 trở lên) lên 150.000 đồng/tấn, thép cây D10 tăng 250.000 đồng/tấn tại thị trường miền Bắc.
Trên thế giới,  giá thép giao tháng 5/2024 trên Sàn giao dịch Thượng Hải tăng 45 nhân dân tệ lên mức 3.914 nhân dân tệ/tấn trong ngày 21/12.
Giá quặng sắt kỳ hạn phục hồi vào hôm thứ tư (20/12), được hỗ trợ bởi lượng hàng tồn kho thấp kéo dài và kỳ vọng về làn sóng mua để bổ sung vào mùa đông, mặc dù nhu cầu giảm do việc bảo trì thiết bị ngày càng tăng giữa các nhà máy đã hạn chế mức tăng.
Quặng sắt kỳ hạn tháng 5 trên Sàn giao dịch hàng hóa Đại Liên (DCE) của Trung Quốc đã chốt phiên với giá cao hơn 1,46% ở mức 939 nhân dân tệ/tấn (131,58 USD/tấn). Giá quặng sắt SZZFF4 chuẩn giao tháng 1 trên Sàn giao dịch Singapore (SGX) tăng 1,27% lên 134 USD/tấn.
Trong một báo cáo cập nhật mới đây của Chứng khoán VNDirect, trong 9 tháng đầu năm 2023, ước tính Hòa Phát đã giải ngân 3.300 tỷ đồng đầu tư TSCĐ cho KLH Dung Quất 2. Tổng vốn đầu tư TSCĐ lũy kế đã giải ngân đến cuối quý 3/2023 là 12.700 tỷ đồng. CTCK này đánh giá việc giải ngân chậm là hợp lý vì Hòa Phát muốn đảm bảo thanh khoản và tránh môi trường lãi suất tương đối cao trong nửa đầu năm 2023.
VNDirect kỳ vọng Hòa Phát sẽ đẩy nhanh tiến độ xây dựng trong giai đoạn 2024-25 để đảm bảo việc tăng công suất sản xuất HRC từ 3 triệu tấn hiện tại lên 6 triệu tấn trong nửa cuối năm 2025 (50% công suất thiết kế sẽ được đưa vào vận hành từ giai đoạn 1 của KLH Dung Quất 2). Sau khi được vận hành tối đa, dự án sẽ nâng cao triển vọng tăng trưởng của Hòa Phát giai đoạn 2025-27 với tốc độ tăng trưởng kép ước tính 30% khi bổ sung thêm 6 triệu tấn HRC vào công suất hiện tại.
Lũy kế 11 tháng, Hòa Phát đã sản xuất hơn 6 triệu tấn thép thô, giảm 14% so với cùng kỳ 2022. Sản lượng bán hàng các sản phẩm thép đạt 5,96 triệu tấn, giảm 10% so với cùng kỳ năm ngoái. Trong đó, thép xây dựng, thép chất lượng cao đạt 3,3 triệu tấn, giảm 15% so với 11 tháng 2022. Hoạt động xuất khẩu các loại thép này đóng góp 695.000 tấn, giảm 37%. Phôi thép cung cấp cho thị trường trong nước và xuất khẩu là 109.000 tấn."
