Thời gian,Tiêu đề,URL,Nội dung
2025-07-25 00:00:00,DGC: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 26,https://cafef.vn/du-lieu/DGC-2257037/dgc-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-26.chn,
2025-07-22 15:15:00,"Hóa chất Đức Giang báo lãi cao nhất 10 quý, hơn 12.000 tỷ 'tiền tươi' vẫn để trong ngân hàng",https://cafef.vn/hoa-chat-duc-giang-bao-lai-cao-nhat-10-quy-hon-12000-ty-tien-tuoi-van-de-trong-ngan-hang-188250722151435515.chn,
2025-07-22 00:00:00,DGC: Giải trình biến động LNST quý 2.2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/DGC-2253241/dgc-giai-trinh-bien-dong-lnst-quy-22025-so-voi-cung-ky-nam-truoc.chn,
2025-07-17 00:00:00,DGC: Báo cáo thay đổi sở hữu vượt ngưỡng 1% của nhóm nhà đầu tư nước ngoài,https://cafef.vn/du-lieu/DGC-2248196/dgc-bao-cao-thay-doi-so-huu-vuot-nguong-1-cua-nhom-nha-dau-tu-nuoc-ngoai.chn,
2025-05-18 11:36:00,Dragon Capital bán ra 250.000 cổ phiếu DGC của Hóa chất Đức Giang,https://cafef.vn/dragon-capital-ban-ra-250000-co-phieu-dgc-cua-hoa-chat-duc-giang-18825051811362509.chn,
2025-05-16 00:00:00,DGC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,https://cafef.vn/du-lieu/DGC-2199847/dgc-bao-cao-thay-doi-ve-so-huu-cua-nhom-nha-dau-tu-nuoc-ngoai-co-lien-quan-la-co-dong-lon.chn,
2025-05-13 00:45:00,"Hòa Phát, Đức Giang, Vinamilk... sẽ chi thêm bao nhiêu sau khi giá điện điều chỉnh tăng 4,8%?",https://cafef.vn/hoa-phat-duc-giang-vinamilk-se-chi-them-bao-nhieu-sau-khi-gia-dien-dieu-chinh-tang-48-188250513004551573.chn,
2025-05-12 00:00:00,DGC: Nghị quyết HĐQT thông qua việc tăng vốn điều lệ Công ty TNHH MTV BĐS Đức Giang,https://cafef.vn/du-lieu/DGC-2201458/dgc-nghi-quyet-hdqt-thong-qua-viec-tang-von-dieu-le-cong-ty-tnhh-mtv-bds-duc-giang.chn,
2025-04-23 14:32:00,Hóa chất Đức Giang lãi ròng gần 837 tỷ đồng trong quý I/2025,https://cafef.vn/hoa-chat-duc-giang-lai-rong-gan-837-ty-dong-trong-quy-i2025-188250423140721203.chn,
2025-04-23 10:24:00,"Trùm hóa chất Việt Nam hé lộ kế hoạch quý 2, gần nửa doanh thu từ bán mặt hàng được Mỹ, Nhật Bản, Hàn Quốc ""săn lùng""",https://cafef.vn/trum-hoa-chat-viet-nam-he-lo-ke-hoach-quy-2-gan-nua-doanh-thu-tu-ban-mat-hang-duoc-my-nhat-ban-han-quoc-san-lung-188250423102508734.chn,
2025-04-22 00:00:00,"DGC: Nghị quyết HĐQT thông qua kết quả kinh doanh quý 1/2025, kế hoạch SXKD quý 2/2025",https://cafef.vn/du-lieu/DGC-2186037/dgc-nghi-quyet-hdqt-thong-qua-ket-qua-kinh-doanh-quy-12025-ke-hoach-sxkd-quy-22025.chn,
2025-04-21 00:00:00,DGC: Giải trình biến động LNST BCTC quý 1/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/DGC-2184145/dgc-giai-trinh-bien-dong-lnst-bctc-quy-12025-so-voi-cung-ky-nam-truoc.chn,
2025-04-19 10:41:00,"DN Việt bán mặt hàng cực quan trọng, chiếm 1/3 tổng xuất khẩu toàn cầu: Lời lãi ra sao?",https://cafef.vn/dn-viet-ban-mat-hang-cuc-quan-trong-chiem-13-tong-xuat-khau-toan-cau-loi-lai-ra-sao-18825041910412451.chn,
2025-04-17 00:00:00,DGC: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 25,https://cafef.vn/du-lieu/DGC-2181658/dgc-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-25.chn,
2025-04-09 00:01:00,"Các DN có tỷ trọng doanh thu xuất khẩu lớn nhất sàn chứng khoán: Hòa Phát, Hoa Sen, Vinamilk, FPT, Masan... xuất hiện ở đâu?",https://cafef.vn/cac-dn-co-ty-trong-doanh-thu-xuat-khau-lon-nhat-san-chung-khoan-hoa-phat-hoa-sen-vinamilk-fpt-masan-xuat-hien-o-dau-18825040823185387.chn,
2025-04-04 00:03:00,20 công ty niêm yết kiếm được tiền từ Mỹ: Xuất khẩu trực tiếp chiếm vỏn vẹn 2% tổng doanh thu thị trường,https://cafef.vn/20-cong-ty-niem-yet-kiem-duoc-tien-tu-my-xuat-khau-truc-tiep-chiem-von-ven-2-tong-doanh-thu-thi-truong-188250403231559701.chn,
2025-04-01 00:00:00,DGC: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2025,https://cafef.vn/du-lieu/DGC-2163078/dgc-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2025.chn,
2025-04-01 00:00:00,DGC: Điều lệ công ty,https://cafef.vn/du-lieu/DGC-2163145/dgc-dieu-le-cong-ty.chn,
2025-03-31 11:08:00,"Chủ tịch Hóa chất Đức Giang (DGC) nói về DA BĐS khả năng lãi 1.000 tỷ: 'Tôi không hào hứng gì với BĐS, nhưng có đất thì tôi phải làm'",https://cafef.vn/chu-tich-hoa-chat-duc-giang-dgc-noi-ve-da-bds-kha-nang-lai-1000-ty-toi-khong-hao-hung-gi-voi-bds-nhung-co-dat-thi-toi-phai-lam-188250331110901235.chn,
2025-03-12 11:28:00,"Hóa chất Đức Giang (DGC) ký với ""khách sộp"", bao tiêu 40% sản lượng của dự án át chủ bài",https://cafef.vn/hoa-chat-duc-giang-dgc-ky-voi-khach-sop-bao-tieu-40-san-luong-cua-du-an-at-chu-bai-188250312112843714.chn,
2025-03-07 00:00:00,DGC: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 24,https://cafef.vn/du-lieu/dgc-2145095/dgc-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-24.chn,
2025-03-03 22:23:00,"Không còn cảnh ""bố làm Chủ tịch, con làm Tổng Giám đốc"": Tập đoàn ""đại gia"" hóa chất vừa thay người ngồi ghế nóng",https://cafef.vn/du-lieu/dgc-2141721/khong-con-canh-bo-lam-chu-tich-con-lam-tong-giam-doc-tap-doan-dai-gia-hoa-chat-vua-thay-nguoi-ngoi-ghe-nong.chn,
2025-03-03 17:50:00,Con trai ông Đào Hữu Huyền không còn giữ chức Tổng Giám đốc Đức Giang,https://cafef.vn/du-lieu/dgc-2141633/con-trai-ong-dao-huu-huyen-khong-con-giu-chuc-tong-giam-doc-duc-giang.chn,
2025-03-03 00:00:00,DGC: Giải trình BCTC kiểm toán năm 2024 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/dgc-2141161/dgc-giai-trinh-bctc-kiem-toan-nam-2024-so-voi-cung-ky-nam-truoc.chn,
2025-03-03 00:00:00,DGC: Nghị quyết HĐQT thông qua việc điều chỉnh thời gian tổ chức ĐHĐCĐ thường niên năm 2025,https://cafef.vn/du-lieu/dgc-2141906/dgc-nghi-quyet-hdqt-thong-qua-viec-dieu-chinh-thoi-gian-to-chuc-dhdcd-thuong-nien-nam-2025.chn,
2025-03-03 00:00:00,DGC: Nghị quyết HĐQT thông qua tài liệu họp ĐHĐCĐ thường niên năm 2025,https://cafef.vn/du-lieu/dgc-2141907/dgc-nghi-quyet-hdqt-thong-qua-tai-lieu-hop-dhdcd-thuong-nien-nam-2025.chn,
2025-03-03 00:00:00,"DGC: Bổ nhiệm ông Đào Hữu Duy Anh giữ chức Phó Chủ tịch thường trực HĐQT, ông Lưu Bách Đạt giữ chức Tổng giám đốc từ 3.3.2025",https://cafef.vn/du-lieu/dgc-2142163/dgc-bo-nhiem-ong-dao-huu-duy-anh-giu-chuc-pho-chu-tich-thuong-truc-hdqt-ong-luu-bach-dat-giu-chuc-tong-giam-doc-tu-332025.chn,
2025-02-17 18:44:00,"Một ""ông lớn"" vừa khởi công dự án tổ hợp hóa chất lớn nhất Việt Nam 12.000 tỷ tại Thanh Hóa",https://cafef.vn/du-lieu/dgc-2131937/mot-ong-lon-vua-khoi-cong-du-an-to-hop-hoa-chat-lon-nhat-viet-nam-12000-ty-tai-thanh-hoa.chn,
2025-02-17 17:46:00,"Một ""ông lớn"" vừa khởi công dự án tổ hợp hóa chất lớn nhất Việt Nam 12.000 tỷ tại Thanh Hóa",https://cafef.vn/du-lieu/dgc-2131923/mot-ong-lon-vua-khoi-cong-du-an-to-hop-hoa-chat-lon-nhat-viet-nam-12000-ty-tai-thanh-hoa.chn,
2025-02-05 00:00:00,DGC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,https://cafef.vn/du-lieu/dgc-2125531/dgc-bao-cao-thay-doi-ve-so-huu-cua-nhom-nha-dau-tu-nuoc-ngoai-co-lien-quan-la-co-dong-lon.chn,
2025-01-23 16:12:00,"Chi phối gần 1/3 tổng lượng xuất khẩu phốt pho vàng toàn cầu, đại gia hóa chất Việt Nam báo lãi hơn 3.000 tỷ đồng trong năm 2024, ôm hơn 10.000 tỷ tiền mặt",https://cafef.vn/du-lieu/dgc-2119924/chi-phoi-gan-13-tong-luong-xuat-khau-phot-pho-vang-toan-cau-dai-gia-hoa-chat-viet-nam-bao-lai-hon-3000-ty-dong-trong-nam-2024-om-hon-10000-ty-tien-mat.chn,
2025-01-23 00:00:00,DGC: Giải trình chênh lệch LNST quý 4/2024 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/dgc-2124232/dgc-giai-trinh-chenh-lech-lnst-quy-42024-so-voi-cung-ky-nam-truoc.chn,
2025-01-22 00:00:00,"DGC: 13.2.2025, ngày GDKHQ tham dự ĐHCĐ thường niên năm 2025",https://cafef.vn/du-lieu/dgc-2119055/dgc-1322025-ngay-gdkhq-tham-du-dhcd-thuong-nien-nam-2025.chn,
2025-01-22 00:00:00,DGC: Báo cáo tình hình quản trị công ty năm 2024,https://cafef.vn/du-lieu/dgc-2119877/dgc-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2024.chn,
2025-01-20 00:03:00,"Bản đồ tỷ đô tại Hà Nội: Hoàn Kiếm là địa bàn của nhóm Ngân hàng, 1 công ty họ Vingroup chuyển nhà phút chót, lý do FPT 'ôm' Cầu Giấy",https://cafef.vn/du-lieu/dgc-2135311/ban-do-ty-do-tai-ha-noi-hoan-kiem-la-dia-ban-cua-nhom-ngan-hang-1-cong-ty-ho-vingroup-chuyen-nha-phut-chot-ly-do-fpt-om-cau-giay.chn,
2025-01-09 12:38:00,"Siêu dự án bô xít 2,3 tỷ USD của Hóa chất Đức Giang được gỡ vướng",https://cafef.vn/du-lieu/dgc-2112486/sieu-du-an-bo-xit-23-ty-usd-cua-hoa-chat-duc-giang-duoc-go-vuong.chn,
2025-01-01 15:06:00,Dragon Capital vừa ‘gom’ thành công cổ phiếu Hóa chất Đức Giang,https://cafef.vn/du-lieu/dgc-2108164/dragon-capital-vua-gom-thanh-cong-co-phieu-hoa-chat-duc-giang.chn,
2025-01-01 08:04:00,"""Bố làm Chủ tịch, con làm Tổng giám đốc"": TNG bị phạt, Hòa Bình dẫn đến nội chiến, Hóa chất Đức Giang bình yên chờ ngày Chủ tịch về hưu",https://cafef.vn/du-lieu/dgc-2108025/bo-lam-chu-tich-con-lam-tong-giam-doc-tng-bi-phat-hoa-binh-dan-den-noi-chien-hoa-chat-duc-giang-binh-yen-cho-ngay-chu-tich-ve-huu.chn,
2024-12-31 00:00:00,DGC: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 23,https://cafef.vn/du-lieu/dgc-2108411/dgc-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-23.chn,
2024-12-31 00:00:00,DGC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,https://cafef.vn/du-lieu/dgc-2109154/dgc-bao-cao-thay-doi-ve-so-huu-cua-nhom-nha-dau-tu-nuoc-ngoai-co-lien-quan-la-co-dong-lon.chn,
2024-12-24 00:06:00,"Những 'gã khổng lồ' từ Nhật, Anh, Hàn tăng cường 'săn lùng' phốt pho vàng của Hóa chất Đức Giang (DGC)",https://cafef.vn/du-lieu/dgc-2103615/nhung-ga-khong-lo-tu-nhat-anh-han-tang-cuong-san-lung-phot-pho-vang-cua-hoa-chat-duc-giang-dgc.chn,
2024-12-01 00:05:00,"Vị khách sộp chiếm 67% doanh thu phốt pho vàng của Đức Giang: Đang làm thương vụ ‘khủng’ với Vingroup, Masan, ‘tay chơi’ nhiệt điện và ô tô sừng sỏ",https://cafef.vn/du-lieu/dgc-2092058/vi-khach-sop-chiem-67-doanh-thu-phot-pho-vang-cua-duc-giang-dang-lam-thuong-vu-khung-voi-vingroup-masan-tay-choi-nhiet-dien-va-o-to-sung-so.chn,
2024-11-28 00:00:00,DGC: Báo cáo thay đổi sở hữu ngưỡng 1% của nhóm nhà đầu tư nước ngoài,https://cafef.vn/du-lieu/dgc-2091468/dgc-bao-cao-thay-doi-so-huu-nguong-1-cua-nhom-nha-dau-tu-nuoc-ngoai.chn,
2024-11-25 00:00:00,DGC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,https://cafef.vn/du-lieu/dgc-2089170/dgc-bao-cao-thay-doi-ve-so-huu-cua-nhom-nha-dau-tu-nuoc-ngoai-co-lien-quan-la-co-dong-lon.chn,
2024-11-01 00:00:00,DGC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,https://cafef.vn/du-lieu/dgc-2080103/dgc-bao-cao-thay-doi-ve-so-huu-cua-nhom-nha-dau-tu-nuoc-ngoai-co-lien-quan-la-co-dong-lon.chn,
2024-10-30 00:00:00,"DGC: 19.11.2024, ngày GDKHQ tạm ứng cổ tức năm 2024 bằng tiền (3.000 đ/cp)",https://cafef.vn/du-lieu/dgc-2077006/dgc-19112024-ngay-gdkhq-tam-ung-co-tuc-nam-2024-bang-tien-3000-dcp.chn,
2024-10-23 00:00:00,DGC: Thông báo ngày ĐKCC để thực hiện quyền nhận tạm ứng cổ tức năm 2024 bằng tiền,https://cafef.vn/du-lieu/dgc-2073743/dgc-thong-bao-ngay-dkcc-de-thuc-hien-quyen-nhan-tam-ung-co-tuc-nam-2024-bang-tien.chn,
2024-10-23 00:00:00,"DGC: Nghị quyết HĐQT thông qua kết quả SXKD quý 3/2024, kế hoạch kinh doanh quý 4/2024",https://cafef.vn/du-lieu/dgc-2073807/dgc-nghi-quyet-hdqt-thong-qua-ket-qua-sxkd-quy-32024-ke-hoach-kinh-doanh-quy-42024.chn,
2024-10-23 00:00:00,DGC: Nghị quyết HĐQT thông qua phương án chốt DSCĐ để tạm ứng cổ tức năm 2024 bằng tiền,https://cafef.vn/du-lieu/dgc-2080827/dgc-nghi-quyet-hdqt-thong-qua-phuong-an-chot-dscd-de-tam-ung-co-tuc-nam-2024-bang-tien.chn,
2024-10-22 16:59:00,"Lợi nhuận quý 3/2024 của Hóa chất Đức Giang (DGC) giảm 7%, gửi thêm 1.400 tỷ vào ngân hàng sau một quý",https://cafef.vn/du-lieu/dgc-2072875/loi-nhuan-quy-32024-cua-hoa-chat-duc-giang-dgc-giam-7-gui-them-1400-ty-vao-ngan-hang-sau-mot-quy.chn,
2024-10-22 00:00:00,DGC: Giải trình BCTC quý 3/2024 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/dgc-2073978/dgc-giai-trinh-bctc-quy-32024-so-voi-cung-ky-nam-truoc.chn,
2024-10-03 07:10:00,Tổ hợp dự án lớn nhất Việt Nam của Hóa Chất Đức Giang hiện ra sao?,https://cafef.vn/du-lieu/dgc-2062805/to-hop-du-an-lon-nhat-viet-nam-cua-hoa-chat-duc-giang-hien-ra-sao.chn,
2024-08-15 00:00:00,DGC: Giải trình chênh lệch lợi nhuận sau thuế 6 tháng đầu năm 2024 so với 6 tháng đầu năm 2023,https://cafef.vn/du-lieu/dgc-2039630/dgc-giai-trinh-chenh-lech-loi-nhuan-sau-thue-6-thang-dau-nam-2024-so-voi-6-thang-dau-nam-2023.chn,
2024-08-09 00:00:00,DGC: Báo cáo thay đổi về sở hữu của nhóm nhà đầu tư nước ngoài có liên quan là cổ đông lớn,https://cafef.vn/du-lieu/dgc-2036468/dgc-bao-cao-thay-doi-ve-so-huu-cua-nhom-nha-dau-tu-nuoc-ngoai-co-lien-quan-la-co-dong-lon.chn,
2024-07-31 00:00:00,DGC: Nghị quyết HĐQT thông qua phương án sáp nhập PP6 và DLC,https://cafef.vn/du-lieu/dgc-2031849/dgc-nghi-quyet-hdqt-thong-qua-phuong-an-sap-nhap-pp6-va-dlc.chn,
2024-07-30 00:00:00,DGC: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024,https://cafef.vn/du-lieu/dgc-2082376/dgc-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2024.chn,
2024-07-24 21:27:00,"Hóa chất Đức Giang lùi tiến độ khởi công tổ hợp ""át chủ bài"" Đức Giang Nghi Sơn, đặt kế hoạch lãi quý 3 giảm 17%",https://cafef.vn/du-lieu/dgc-2028247/hoa-chat-duc-giang-lui-tien-do-khoi-cong-to-hop-at-chu-bai-duc-giang-nghi-son-dat-ke-hoach-lai-quy-3-giam-17.chn,
2024-07-24 00:00:00,DGC: Nghị quyết HĐQT số 09 ngày 24/07/2024,https://cafef.vn/du-lieu/dgc-2028413/dgc-nghi-quyet-hdqt-so-09-ngay-24072024.chn,
2024-07-24 00:00:00,DGC: Nghị quyết HĐQT thông qua điều chỉnh tiến độ thực hiện dự án Nghị Sơn,https://cafef.vn/du-lieu/dgc-2028415/dgc-nghi-quyet-hdqt-thong-qua-dieu-chinh-tien-do-thuc-hien-du-an-nghi-son.chn,
2024-07-22 20:42:00,"Lợi nhuận của Hóa chất Đức Giang lên mức cao nhất 6 quý, vẫn cầm hơn 10.000 tỷ 'tiền tươi'",https://cafef.vn/du-lieu/dgc-2026958/loi-nhuan-cua-hoa-chat-duc-giang-len-muc-cao-nhat-6-quy-van-cam-hon-10000-ty-tien-tuoi.chn,
2024-07-22 00:00:00,DGC: Giải trình chênh lệch LNST Q2/2024 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/dgc-2027123/dgc-giai-trinh-chenh-lech-lnst-q22024-so-voi-cung-ky-nam-truoc.chn,
2024-07-03 00:00:00,DGC: Báo cáo thay đổi sở hữu của nhóm NĐTNN là CĐL Trương Ngọc Phượng,https://cafef.vn/du-lieu/dgc-2018779/dgc-bao-cao-thay-doi-so-huu-cua-nhom-ndtnn-la-cdl-truong-ngoc-phuong.chn,
2024-06-24 00:00:00,DGC: Báo cáo thay đổi sở hữu của nhóm NĐTNN là CĐL Trương Ngọc Phượng,https://cafef.vn/du-lieu/dgc-2013012/dgc-bao-cao-thay-doi-so-huu-cua-nhom-ndtnn-la-cdl-truong-ngoc-phuong.chn,
2024-06-19 00:00:00,DGC: Báo cáo thay đổi sở hữu của nhóm NĐTNN là CĐL Trương Ngọc Phượng,https://cafef.vn/du-lieu/dgc-2010672/dgc-bao-cao-thay-doi-so-huu-cua-nhom-ndtnn-la-cdl-truong-ngoc-phuong.chn,
2024-06-17 00:00:00,DGC: Nghị quyết HĐQT lựa chọn đơn vị kiểm toán cho năm 2024,https://cafef.vn/du-lieu/dgc-2009236/dgc-nghi-quyet-hdqt-lua-chon-don-vi-kiem-toan-cho-nam-2024.chn,
2024-06-13 14:52:00,Lãnh đạo tỉnh Thanh Hóa họp bàn tháo gỡ vướng mắc cho dự án có tổng vốn đầu tư 12.000 tỷ của Hóa chất Đức Giang (DGC),https://cafef.vn/du-lieu/dgc-2007240/lanh-dao-tinh-thanh-hoa-hop-ban-thao-go-vuong-mac-cho-du-an-co-tong-von-dau-tu-12000-ty-cua-hoa-chat-duc-giang-dgc.chn,
2024-05-05 19:36:00,Hóa chất Đức Giang lên kế hoạch lợi nhuận ‘đi lùi’ trong quý II/2024,https://cafef.vn/du-lieu/dgc-1987180/hoa-chat-duc-giang-len-ke-hoach-loi-nhuan-di-lui-trong-quy-ii2024.chn,
2024-05-03 00:00:00,"DGC: Nghị quyết HĐQT thông qua kết quả quý 1/2024, kế hoạch SXKD quý 2/2024",https://cafef.vn/du-lieu/dgc-1986645/dgc-nghi-quyet-hdqt-thong-qua-ket-qua-quy-12024-ke-hoach-sxkd-quy-22024.chn,
2024-05-03 00:00:00,DGC: Nghị quyết HĐQT về việc tăng vốn điều lệ công ty con,https://cafef.vn/du-lieu/dgc-2012584/dgc-nghi-quyet-hdqt-ve-viec-tang-von-dieu-le-cong-ty-con.chn,
2024-04-22 15:30:00,"Hóa chất Đức Giang (DGC) báo lãi thấp nhất 10 quý, tiền mặt giảm gần nghìn tỷ nhưng vẫn còn “núi” tiền gửi ngân hàng",https://cafef.vn/du-lieu/dgc-1980735/hoa-chat-duc-giang-dgc-bao-lai-thap-nhat-10-quy-tien-mat-giam-gan-nghin-ty-nhung-van-con-nui-tien-gui-ngan-hang.chn,
2024-04-22 00:00:00,DGC: Giải trình chênh lệch lợi nhuận sau thuế quý 1/2024 so với quý 1/2023,https://cafef.vn/du-lieu/dgc-1995232/dgc-giai-trinh-chenh-lech-loi-nhuan-sau-thue-quy-12024-so-voi-quy-12023.chn,
2024-04-10 13:54:00,Nhóm Dragon Capital trở thành cổ đông lớn tại Hoá chất Đức Giang,https://cafef.vn/du-lieu/dgc-1974705/nhom-dragon-capital-tro-thanh-co-dong-lon-tai-hoa-chat-duc-giang.chn,
2024-04-10 13:52:00,"Hóa chất Đức Giang chi 253 tỷ thâu tóm một nhà máy cồn bị ""xiết nợ"" tại Đắk Nông",https://cafef.vn/du-lieu/dgc-1974703/hoa-chat-duc-giang-chi-253-ty-thau-tom-mot-nha-may-con-bi-xiet-no-tai-dak-nong.chn,
2024-04-09 00:00:00,DGC: Nghị quyết HĐQT thông qua kết quả đấu giá tài sản nhà máy con,https://cafef.vn/du-lieu/dgc-1974464/dgc-nghi-quyet-hdqt-thong-qua-ket-qua-dau-gia-tai-san-nha-may-con.chn,
2024-04-09 00:00:00,DGC: Báo cáo về ngày trở thành cổ đông lớn Trương Ngọc Phượng (đại diện),https://cafef.vn/du-lieu/dgc-1974495/dgc-bao-cao-ve-ngay-tro-thanh-co-dong-lon-truong-ngoc-phuong-dai-dien.chn,
2024-04-03 00:00:00,DGC: Ông Vũ Văn Ngọ - thành viên BKS đã bán 350.000 cp,https://cafef.vn/du-lieu/dgc-1971088/dgc-ong-vu-van-ngo-thanh-vien-bks-da-ban-350000-cp.chn,
2024-04-01 00:00:00,DGC: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2024,https://cafef.vn/du-lieu/dgc-1970156/dgc-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2024.chn,
2024-04-01 00:00:00,DGC: Thông báo thay đổi nhân sự công ty,https://cafef.vn/du-lieu/dgc-1970161/dgc-thong-bao-thay-doi-nhan-su-cong-ty.chn,
2024-04-01 00:00:00,"DGC: Nghị quyết HĐQT bổ nhiệm ông Đào Hữu Huyền giữ chức Chủ tịch HĐQT, ông Nguyễn Văn Kiên giữ chức Trưởng BKS",https://cafef.vn/du-lieu/dgc-1970163/dgc-nghi-quyet-hdqt-bo-nhiem-ong-dao-huu-huyen-giu-chuc-chu-tich-hdqt-ong-nguyen-van-kien-giu-chuc-truong-bks.chn,
2024-03-30 07:50:00,"Chủ tịch Hóa chất Đức Giang: ""Tôi không bao giờ lái cổ phiếu nên tôi không nhận định được DGC tăng hay giảm""",https://cafef.vn/du-lieu/dgc-1967758/chu-tich-hoa-chat-duc-giang-toi-khong-bao-gio-lai-co-phieu-nen-toi-khong-nhan-dinh-duoc-dgc-tang-hay-giam.chn,
2024-03-29 11:51:00,"Chủ tịch Hóa chất Đức Giang: Lợi nhuận quý 1/2024 đạt khoảng 700 tỷ, thà gửi 10.000 tỷ vào ngân hàng để chờ những 'cú đấm thép' tiềm năng còn hơn đầu tư trái phiếu, khu công nghiệp",https://cafef.vn/du-lieu/dgc-1967391/chu-tich-hoa-chat-duc-giang-loi-nhuan-quy-12024-dat-khoang-700-ty-tha-gui-10000-ty-vao-ngan-hang-de-cho-nhung-cu-dam-thep-tiem-nang-con-hon-dau-tu-trai-phieu-khu-cong-nghiep.chn,
2024-03-27 13:34:00,Ông Đào Hữu Huyền: Hóa chất Đức Giang có thể mất hơn 200 tỷ khi sáp nhập Phốt Pho Apatit nhưng không là gì so với nguồn lợi công ty này mang lại cho tập đoàn,https://cafef.vn/du-lieu/dgc-1966056/ong-dao-huu-huyen-hoa-chat-duc-giang-co-the-mat-hon-200-ty-khi-sap-nhap-phot-pho-apatit-nhung-khong-la-gi-so-voi-nguon-loi-cong-ty-nay-mang-lai-cho-tap-doan.chn,
2024-03-22 09:23:00,"Siêu dự án khai thác 'kho báu' 2,3 tỷ USD của Hoá chất Đức Giang (DGC) có thể nhận giấy phép đầu tư trong năm nay",https://cafef.vn/du-lieu/dgc-1963704/sieu-du-an-khai-thac-kho-bau-23-ty-usd-cua-hoa-chat-duc-giang-dgc-co-the-nhan-giay-phep-dau-tu-trong-nam-nay.chn,
2024-03-04 00:02:00,"“Bắt trend” công nghệ toàn cầu: FPT đi lên miệt mài không thấy đỉnh, DGC cũng tăng bằng lần với “chìa khoá” của ngành bán dẫn",https://cafef.vn/du-lieu/dgc-1953289/bat-trend-cong-nghe-toan-cau-fpt-di-len-miet-mai-khong-thay-dinh-dgc-cung-tang-bang-lan-voi-chia-khoa-cua-nganh-ban-dan.chn,
2024-03-04 00:00:00,"DGC: Nghị quyết HĐQT thông qua hồ sơ họp ĐHĐCĐ thường niên 2024, thay đổi nhân sự",https://cafef.vn/du-lieu/dgc-1954050/dgc-nghi-quyet-hdqt-thong-qua-ho-so-hop-dhdcd-thuong-nien-2024-thay-doi-nhan-su.chn,
2024-03-04 00:00:00,DGC: Thư mời họp ĐHĐCĐ thường niên năm 2024 và đường link tài liệu,https://cafef.vn/du-lieu/dgc-1954052/dgc-thu-moi-hop-dhdcd-thuong-nien-nam-2024-va-duong-link-tai-lieu.chn,
2024-03-04 00:00:00,DGC: Bổ nhiệm ông Quách Kiều Hưng phụ trách quản trị kiêm Thư ký công ty từ 2.3.2024,https://cafef.vn/du-lieu/dgc-1954540/dgc-bo-nhiem-ong-quach-kieu-hung-phu-trach-quan-tri-kiem-thu-ky-cong-ty-tu-232024.chn,
2024-03-03 18:14:00,"Hóa chất Đức Giang (DGC) lên kế hoạch lợi nhuận 2024 giảm, muốn sáp nhập PAT vào tập đoàn",https://cafef.vn/du-lieu/dgc-1953245/hoa-chat-duc-giang-dgc-len-ke-hoach-loi-nhuan-2024-giam-muon-sap-nhap-pat-vao-tap-doan.chn,
2024-03-01 00:00:00,DGC: Giải trình chênh lệch KQKD 2023 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/dgc-1953598/dgc-giai-trinh-chenh-lech-kqkd-2023-so-voi-cung-ky-nam-truoc.chn,
2024-02-29 08:15:00,"Thống trị Đông Á trừ Trung Quốc, Hóa chất Đức Giang dự báo chiếm 1/3 lượng xuất khẩu photpho vàng trên toàn cầu, vốn hóa tăng thêm 8.000 tỷ trong 1 tháng",https://cafef.vn/du-lieu/dgc-1951564/thong-tri-dong-a-tru-trung-quoc-hoa-chat-duc-giang-du-bao-chiem-13-luong-xuat-khau-photpho-vang-tren-toan-cau-von-hoa-tang-them-8000-ty-trong-1-thang.chn,
